iteration,loss
0,31036.95703125
1,0.05970298498868942
2,30667.001953125
3,24445.681640625
4,613.8504028320312
5,71.7991943359375
6,15.67567253112793
7,16930.2421875
8,11646.591796875
9,5635.76953125
10,773.456787109375
11,136.9207000732422
12,63.78053665161133
13,20.272809982299805
14,37.3178825378418
15,27761.421875
16,2546.697509765625
17,55.1043701171875
18,48721.62109375
19,33683.9609375
20,23409.701171875
21,16319.630859375
22,15781.23828125
23,15694.943359375
24,15943.9482421875
25,15689.453125
26,15688.037109375
27,15690.75
28,15688.630859375
29,15688.09765625
30,15687.9912109375
31,15687.763671875
32,15687.7080078125
33,15687.681640625
34,15713.552734375
35,15692.341796875
36,15688.70703125
37,966.7903442382812
38,4.987475395202637
39,3081.673583984375
40,447.7548828125
41,463.3941650390625
42,280.0316162109375
43,220.36056518554688
44,183.49652099609375
45,153.88966369628906
46,131.8636932373047
47,113.69518280029297
48,112.96774291992188
49,110.73524475097656
50,109.82879638671875
51,117.83560943603516
52,109.85710906982422
53,108.93254089355469
54,121.61569213867188
55,119.13813781738281
56,186.7744140625
57,147.7964324951172
58,1806.5068359375
59,334.41455078125
60,175.50845336914062
61,888.4349365234375
62,741.1171875
63,754.94482421875
64,714.2933349609375
65,693.33740234375
66,679.559326171875
67,669.9482421875
68,663.1763305664062
69,658.4490356445312
70,658.272705078125
71,665.03173828125
72,656.0419311523438
73,350.9745178222656
74,85.56082153320312
75,47.323665618896484
76,111.7712631225586
77,42.9721794128418
78,20.4078369140625
79,13.144149780273438
80,665.2117919921875
81,228.038818359375
82,38.609947204589844
83,45.58871841430664
84,21.544940948486328
85,15.304433822631836
86,3142.14013671875
87,11.60006332397461
88,1.9539893865585327
89,1.3810549974441528
90,7.665280818939209
91,1.7514169216156006
92,3.1435351371765137
93,1.0168700218200684
94,0.7937501072883606
95,6.9783759117126465
96,1.9011739492416382
97,0.7516641020774841
98,1.985438585281372
99,0.7612274885177612
100,2.6497139930725098
101,1.7775812149047852
102,429.5198669433594
103,7.5643744468688965
104,1.3005943298339844
105,0.49977907538414
106,0.2565050423145294
107,0.22104564309120178
108,0.15384426712989807
109,0.11237981170415878
110,0.10031339526176453
111,0.0897817611694336
112,0.06781283020973206
113,0.199488565325737
114,0.043882351368665695
115,0.03164199739694595
