iteration,loss
0,31047.861328125
1,30690.521484375
2,394.3824462890625
3,146.42794799804688
4,47.50676345825195
5,21.31893539428711
6,31110.6015625
7,30971.134765625
8,30555.86328125
9,26933.140625
10,50483.86328125
11,18606.1328125
12,6496.22705078125
13,82.40743255615234
14,8.71208381652832
15,13.22559928894043
16,3.9392356872558594
17,2.58853816986084
18,1.7630674839019775
19,1.2371668815612793
20,1.0475289821624756
21,0.5399296879768372
22,30928.25390625
23,29178.259765625
24,24438.580078125
25,23569.59375
26,23572.62890625
27,23567.9296875
28,23565.19140625
29,23565.06640625
30,23757.89453125
31,23565.9296875
32,23565.669921875
33,23565.13671875
34,23565.404296875
35,23565.119140625
36,23565.087890625
37,23565.080078125
38,23565.076171875
39,23565.072265625
40,23565.0703125
41,23565.068359375
42,23565.06640625
43,23566.009765625
44,21452.54296875
45,20939.1328125
46,15768.2958984375
47,48098.75
48,9809.3076171875
49,1929.7176513671875
50,215.7700653076172
51,56.76504135131836
52,32.928829193115234
53,25.503511428833008
54,800.4703369140625
55,29.35607147216797
56,86.43070983886719
57,38.19133377075195
58,20.52039337158203
59,13.786221504211426
60,13.592453002929688
61,9.430990219116211
62,8.307323455810547
63,17.125125885009766
64,15.048596382141113
65,11.562170028686523
66,9.905189514160156
67,10.92584228515625
68,8.584498405456543
69,7.77816104888916
70,162.3055877685547
71,105.42717742919922
72,108.10669708251953
73,98.29341888427734
74,93.91588592529297
75,92.13939666748047
76,90.98091125488281
77,90.09858703613281
78,89.38648223876953
79,88.79551696777344
80,88.2984619140625
81,87.87718200683594
82,87.51676940917969
83,87.21041870117188
84,86.94532775878906
85,86.71223449707031
86,86.50543975830078
87,86.32058715820312
88,86.15423583984375
89,104.42827606201172
90,180.68231201171875
91,93.7432632446289
92,88.65257263183594
93,39.037139892578125
94,30.794204711914062
95,17.506881713867188
96,15.853255271911621
97,13.225711822509766
98,11.55726432800293
99,9.83122444152832
100,7.1937713623046875
101,92.52466583251953
102,81.38076782226562
103,17.338294982910156
104,3.97976016998291
105,1.6442406177520752
106,188.5817108154297
107,52.87732696533203
108,26.574037551879883
109,22.68941879272461
110,10.575928688049316
111,3571.508056640625
112,18.93035888671875
113,9.115100860595703
114,3.501699924468994
115,26.624866485595703
116,2.0090994834899902
117,1.4342886209487915
118,0.7694326043128967
119,4.211297988891602
120,0.36584562063217163
121,0.19790998101234436
122,23.744720458984375
123,1.7626588344573975
124,0.6192159652709961
125,288.3531799316406
126,1.127701997756958
127,0.20951960980892181
128,0.12074114382266998
129,0.07187198102474213
130,0.04251021891832352
131,6.246091365814209
132,0.09290216118097305
133,0.025391194969415665
134,0.8882044553756714
135,0.30851900577545166
136,0.2252177894115448
137,0.20097874104976654
138,0.1885213553905487
139,1.5601911544799805
140,0.5151326656341553
141,0.15227851271629333
142,7.8760600090026855
143,0.3110275864601135
144,0.060623787343502045
145,0.046136192977428436
146,0.04196324571967125
147,0.03958673030138016
148,1.0240939855575562
149,0.3211826682090759
150,0.06435050070285797
151,0.04039141163229942
152,0.03516160696744919
153,0.033747460693120956
154,0.032905761152505875
155,0.03221020847558975
156,0.03156464174389839
157,0.030945349484682083
158,0.030339766293764114
159,0.0297403447329998
160,0.029148317873477936
161,0.02856592833995819
162,0.02798919938504696
163,0.027417123317718506
164,0.02685222029685974
165,0.026293039321899414
166,0.025739990174770355
167,0.02519671618938446
168,0.024657905101776123
169,0.024128224700689316
170,0.02360169216990471
171,0.02308310568332672
172,0.022571492940187454
173,0.022067047655582428
174,0.021570250391960144
175,0.021077925339341164
176,0.02059156447649002
177,0.02011450193822384
178,0.019642651081085205
179,0.019179143011569977
180,0.01872233673930168
181,0.018270343542099
182,0.017827369272708893
183,30.147052764892578
184,3.9734511375427246
185,1.4924651384353638
186,18.946609497070312
187,5.484739780426025
188,0.43823373317718506
189,0.08809847384691238
190,4.126908302307129
191,0.04642181098461151
192,0.004596523940563202
193,34.9044075012207
194,8.257533073425293
195,0.8744893074035645
196,0.1687079221010208
197,0.02922435663640499
198,0.3314855098724365
199,0.07704523205757141
200,0.009006986394524574
201,0.0017575598321855068
202,0.0006655779434368014
203,0.0003951511171180755
204,0.00033097341656684875
205,6.328217506408691
206,2.045046329498291
207,283.14984130859375
208,354.8748779296875
209,6.969893455505371
210,0.7554664015769958
211,0.12017777562141418
212,0.0231894850730896
213,0.10593745857477188
214,0.0021089629735797644
215,0.00037934863939881325
216,8.043734123930335e-05
217,1.8893166270572692e-05
218,2.701681137084961
219,0.016207406297326088
220,0.00031419043079949915
221,5.178227002033964e-05
222,1.1304075087537058e-05
223,2.4350381409021793e-06
224,5.238817379904503e-07
225,0.0012963751796633005
226,9.211472388415132e-06
227,64.05268859863281
228,0.9756491780281067
229,0.0650460347533226
230,0.01086992584168911
231,0.0036774470936506987
232,0.002049575559794903
233,1.925443172454834
234,0.031427886337041855
235,4.606499671936035
236,1.3831731081008911
237,9.70667839050293
238,2.6431076526641846
239,0.8484923839569092
240,0.26151078939437866
241,0.10512763261795044
242,0.02654927596449852
243,0.007050209678709507
244,67.39816284179688
245,0.3041488528251648
246,0.04220101237297058
247,5.378181457519531
248,0.47001969814300537
249,0.16934147477149963
250,0.1092761904001236
251,0.08333063870668411
252,0.06583286821842194
253,0.05216872692108154
254,0.04115936532616615
255,0.032273419201374054
256,0.025135021656751633
257,0.04625820368528366
258,0.015178943984210491
259,0.011464753188192844
260,0.008646540343761444
261,0.006454010494053364
262,0.004764987155795097
263,0.0034868279471993446
264,0.0025289044715464115
265,0.001817719079554081
266,0.0012942873872816563
267,3.164417266845703
268,0.24499976634979248
269,0.022489383816719055
270,0.013309255242347717
271,0.008653689175844193
272,0.005695004481822252
273,0.0037609818391501904
274,0.08773662894964218
