iteration,loss
0,31047.875
1,30690.482421875
2,394.4368591308594
3,160.16506958007812
4,150.68919372558594
5,85.52236938476562
6,53.63348388671875
7,30994.4609375
8,29654.66015625
9,25544.9609375
10,14194.5537109375
11,281.77752685546875
12,59.188255310058594
13,235.17742919921875
14,85.37049102783203
15,54.83464813232422
16,29.566761016845703
17,16.320106506347656
18,11.66242790222168
19,7.793769359588623
20,3.471825122833252
21,30569.646484375
22,26071.95703125
23,24613.912109375
24,24588.787109375
25,24587.296875
26,24587.103515625
27,24586.98828125
28,22266.90234375
29,21835.455078125
30,21833.619140625
31,21833.349609375
32,21833.955078125
33,21833.4609375
34,21833.28125
35,21833.15234375
36,21833.0546875
37,21832.974609375
38,21834.306640625
39,21833.357421875
40,21833.06640625
41,21832.94140625
42,21832.7734375
43,21832.736328125
44,53321.67578125
45,25881.20703125
46,22677.0703125
47,21884.859375
48,16362.5986328125
49,16326.0615234375
50,25558.642578125
51,7177.31787109375
52,6322.80517578125
53,621.7647094726562
54,466.8052978515625
55,397.69525146484375
56,361.0003662109375
57,341.8428955078125
58,527.7031860351562
59,18939.95703125
60,476.9060974121094
61,334.96453857421875
62,302.03387451171875
63,296.4466552734375
64,291.9706115722656
65,1942.1697998046875
66,299.6648254394531
67,382.5605163574219
68,288.90478515625
69,314.89691162109375
70,316.8274841308594
71,297.0606689453125
72,4117.2802734375
73,1212.785888671875
74,1064.3861083984375
75,1034.488525390625
76,1027.876220703125
77,1026.033203125
78,1025.4049072265625
79,1025.1141357421875
80,1024.937744140625
81,1050.793701171875
82,1032.98388671875
83,1026.773193359375
84,1026.4205322265625
85,211.27511596679688
86,59.81827926635742
87,40.10970687866211
88,161.04183959960938
89,90.68608093261719
90,552.0310668945312
91,88.25188446044922
92,779.6598510742188
93,604.1286010742188
94,202.83258056640625
95,88.84843444824219
96,50.272865295410156
97,32.559078216552734
98,17.197547912597656
99,11.066608428955078
100,9.500300407409668
101,5.884316444396973
102,4.142786502838135
103,7.217082977294922
104,8.195819854736328
105,47.18563461303711
106,27.587875366210938
107,7.253806114196777
108,3.577364444732666
109,2.106196880340576
110,6.386704921722412
111,1.8733919858932495
112,1.109095573425293
113,353.0279541015625
114,46.93597412109375
115,26.67645263671875
116,17.92884063720703
117,13.69158935546875
