iteration,loss
0,46853.8203125
1,38939.5546875
2,38320.6171875
3,45065.4140625
4,44607.3125
5,37478.56640625
6,37427.125
7,36961.7578125
8,36311.35546875
9,27961.1875
10,31343.75
11,20324.9921875
12,12910.447265625
13,10673.986328125
14,8913.4248046875
15,8228.0
16,7872.00537109375
17,7860.4482421875
18,7787.17822265625
19,7729.08349609375
20,7715.267578125
21,15605.1123046875
22,10701.8125
23,10403.3359375
24,8040.787109375
25,7809.5341796875
26,7723.31689453125
27,7703.4287109375
28,9871.81640625
29,7860.80322265625
30,19667.34375
31,15128.130859375
32,15022.791015625
33,14954.599609375
34,14922.755859375
35,14897.09375
36,14891.44921875
37,14837.673828125
38,14806.6650390625
39,14808.72265625
40,7631.48974609375
41,7619.39501953125
42,7697.48876953125
43,7645.1318359375
44,7642.8154296875
45,14296.181640625
46,8263.50390625
47,7648.7314453125
48,7625.30029296875
49,7619.51025390625
50,7607.5029296875
51,7606.05615234375
52,7589.373046875
53,7588.85693359375
54,7588.68212890625
55,7584.87158203125
56,7563.22314453125
57,7562.7216796875
58,7562.58251953125
59,7562.96337890625
60,7562.77197265625
61,7547.5029296875
62,7547.361328125
63,7553.4287109375
64,7605.18505859375
65,7571.74462890625
66,7558.98388671875
67,7552.31005859375
68,7551.0537109375
69,7551.9833984375
70,7525.00390625
71,7524.82421875
72,7524.685546875
73,7486.1455078125
74,11701.462890625
75,385.91510009765625
76,366.17230224609375
77,120.89439392089844
78,105.93194580078125
79,95.4112548828125
80,79.11463165283203
81,72.33208465576172
82,68.61180114746094
83,67.21324157714844
84,65.08189392089844
85,60.46392822265625
86,62.9586181640625
87,413.49505615234375
88,396.1683044433594
89,382.312744140625
90,393.60040283203125
91,374.4247131347656
92,370.5188293457031
93,369.08050537109375
94,367.70947265625
95,367.4746398925781
96,366.32830810546875
97,365.753173828125
98,374.25335693359375
99,368.74334716796875
100,367.5855712890625
101,365.54168701171875
102,365.69439697265625
103,364.81268310546875
104,365.321044921875
105,364.4891052246094
106,366.0147399902344
107,752.718017578125
108,680.2753295898438
109,679.207275390625
110,673.919677734375
111,671.7593994140625
112,671.21630859375
113,670.9046020507812
114,670.8853759765625
115,731.2257080078125
116,667.8161010742188
117,666.823974609375
118,666.5830078125
119,666.508056640625
120,666.4638671875
121,666.430908203125
122,666.40380859375
123,666.3485107421875
124,666.3060302734375
125,666.2896728515625
126,680.083740234375
127,666.8446044921875
128,670.0877685546875
129,663.131591796875
130,662.9859008789062
131,1187.818115234375
132,1145.7938232421875
133,1144.8861083984375
134,1144.5762939453125
135,1144.3895263671875
136,1144.320068359375
137,1144.180908203125
138,1144.79833984375
139,1144.483642578125
140,1144.3133544921875
141,1144.236083984375
142,1144.1302490234375
143,1144.4775390625
144,1144.7041015625
145,1144.234130859375
146,1125.559814453125
147,1714.96728515625
148,1127.4100341796875
149,1125.4317626953125
150,1125.4713134765625
151,1603.4005126953125
152,1559.79833984375
153,1559.141845703125
154,1022.3684692382812
155,928.3920288085938
156,906.9188232421875
157,906.1303100585938
158,906.2213745117188
159,905.8447265625
160,905.6910400390625
161,905.651611328125
162,7373.43896484375
163,6998.4912109375
164,6870.30322265625
165,6859.74365234375
166,6855.880859375
167,6856.66259765625
168,6853.0986328125
169,6851.73681640625
170,6851.19580078125
171,6802.666015625
172,6740.48583984375
173,6527.78662109375
174,6516.06005859375
175,6515.27490234375
176,6514.9912109375
177,6514.837890625
178,6514.74462890625
179,6517.4716796875
180,6514.76123046875
181,6514.6611328125
182,6515.0400390625
183,6514.66455078125
184,6514.68359375
185,6514.6337890625
186,6514.607421875
187,6514.68115234375
188,6514.6025390625
189,6514.68701171875
190,6514.5966796875
191,6573.509765625
192,6500.30322265625
193,6518.4052734375
194,6497.46337890625
195,6500.375
196,6497.5322265625
197,6497.2392578125
198,6497.21435546875
199,6497.24658203125
200,6497.07763671875
201,6497.037109375
202,6497.01806640625
203,6497.00830078125
204,6497.0029296875
205,6497.0
206,6496.99755859375
207,6496.99609375
208,6496.99462890625
209,6497.3193359375
210,398.87493896484375
211,393.65625
212,344.00726318359375
213,343.0523376464844
214,341.7239990234375
215,341.6112060546875
216,341.33770751953125
217,341.20098876953125
218,341.1676940917969
219,342.9419250488281
220,341.27197265625
221,341.0043640136719
222,340.9656982421875
223,340.9394226074219
224,341.4540710449219
225,341.2472229003906
226,341.1892395019531
227,341.2356262207031
228,342.1325988769531
229,341.0782165527344
230,340.9591979980469
231,342.1262512207031
232,601.7742309570312
233,487.5530090332031
234,485.63372802734375
235,485.2415466308594
236,485.0615539550781
237,484.9571533203125
238,484.89404296875
239,484.85003662109375
240,484.92181396484375
241,484.8186950683594
242,484.8109436035156
243,484.79180908203125
244,484.7831726074219
245,484.7783203125
246,484.7750549316406
247,484.7726135253906
248,484.7706604003906
249,484.7692565917969
250,484.7680969238281
251,484.76708984375
252,484.7663269042969
253,484.76568603515625
254,484.76519775390625
255,484.7647399902344
256,484.7634582519531
257,484.7630615234375
258,484.7628173828125
259,484.7626953125
260,753.384521484375
261,685.0619506835938
262,684.1051635742188
263,684.8396606445312
264,684.01806640625
265,683.8838500976562
266,683.840087890625
267,684.0121459960938
268,684.7391357421875
269,684.0885009765625
270,683.905517578125
271,683.8457641601562
272,683.8269653320312
273,683.8182373046875
274,683.8135375976562
275,683.8106079101562
276,683.8087158203125
277,683.8076782226562
278,683.8235473632812
279,683.8090209960938
280,952.0010986328125
281,915.7583618164062
282,915.2285766601562
283,915.1414184570312
284,915.1060791015625
285,915.0985107421875
286,925.333251953125
287,915.1712646484375
288,915.0828857421875
289,915.0724487304688
290,915.0681762695312
291,915.065673828125
292,915.0641479492188
293,915.4359130859375
294,915.0919799804688
295,915.07470703125
296,915.1036376953125
297,915.2892456054688
298,915.089111328125
299,917.8527221679688
300,915.5692749023438
301,1401.778076171875
302,1186.75439453125
303,1184.9739990234375
304,1133.1416015625
305,1132.955078125
306,1134.75830078125
307,1132.92138671875
308,1132.9072265625
309,1132.906494140625
310,1132.899658203125
311,1133.0596923828125
312,1132.902587890625
313,1132.896484375
314,1132.9146728515625
315,1132.895263671875
316,1133.0225830078125
317,1132.908447265625
318,1132.89599609375
319,1132.89404296875
320,13.360406875610352
321,71.55467224121094
322,9.453083038330078
323,6.4501953125
324,6.149394989013672
325,6.029726505279541
326,5.96878719329834
327,5.935878753662109
328,6.0802154541015625
329,5.908924102783203
330,7.426136493682861
331,5.908763408660889
332,5.897156715393066
333,5.895302772521973
334,5.8945112228393555
335,5.904659271240234
336,5166.90234375
337,1667.09130859375
338,1513.7432861328125
339,1506.140380859375
340,1504.0506591796875
341,1964.648681640625
342,1873.911376953125
343,1871.42919921875
344,1872.39306640625
345,1870.2518310546875
346,1871.3507080078125
347,1939.1448974609375
348,1870.597412109375
349,1869.6666259765625
350,1869.5185546875
351,1869.44140625
352,1869.4498291015625
353,1869.40625
354,1877.927490234375
