iteration,loss
0,31048.283203125
1,30694.23828125
2,405.878173828125
3,158.89352416992188
4,142.16891479492188
5,82.38562774658203
6,52.24083709716797
7,30996.16796875
8,29642.712890625
9,25465.2421875
10,14061.083984375
11,283.943359375
12,70.93601989746094
13,18.262287139892578
14,31234.82421875
15,16211.689453125
16,7194.2919921875
17,2206.119140625
18,84.10693359375
19,94.54869079589844
20,18647.853515625
21,6883.44140625
22,41310.48046875
23,29097.74609375
24,26397.9140625
25,25093.265625
26,24965.666015625
27,24927.92578125
28,24908.9609375
29,24894.9921875
30,23533.673828125
31,25275.421875
32,23396.9140625
33,23322.98828125
34,23363.81640625
35,23338.205078125
36,23324.064453125
37,23917.5390625
38,23452.85546875
39,21147.97265625
40,17892.76171875
41,15862.51953125
42,15598.4638671875
43,2211.197021484375
44,342.23028564453125
45,272.4129943847656
46,184.7669677734375
47,166.39385986328125
48,156.15029907226562
49,372.6343078613281
50,135.22262573242188
51,132.34632873535156
52,130.24935913085938
53,128.72158813476562
54,127.62370300292969
55,126.81893157958984
56,126.20967102050781
57,125.7538833618164
58,131.74365234375
59,127.09811401367188
60,127.32034301757812
61,124.86622619628906
62,138.2216796875
63,130.70213317871094
64,128.3778839111328
65,647.671875
66,548.91845703125
67,546.142333984375
68,543.5850830078125
69,542.4979858398438
70,542.0089111328125
71,541.7744140625
72,541.6504516601562
73,541.578857421875
74,544.8653564453125
75,542.2739868164062
76,544.6956176757812
77,197.6658935546875
78,32.57539367675781
79,2.5874905586242676
80,1.564799189567566
81,0.6114066243171692
82,0.3086254894733429
83,0.6855988502502441
84,0.09553608298301697
85,66.96405029296875
86,13.573917388916016
87,22.19775390625
88,7.098288059234619
89,53.632545471191406
90,5.6626482009887695
91,0.861651599407196
92,437.53131103515625
93,3.741760492324829
94,0.26955851912498474
95,0.0494229719042778
96,229.5805206298828
97,3.340843439102173
98,195.68994140625
99,9.387243270874023
100,1.6957533359527588
101,0.5018999576568604
102,0.1921755075454712
103,0.08769544959068298
104,0.045488376170396805
105,0.7248522043228149
106,0.04118162393569946
107,0.0092983553186059
108,0.002174847759306431
109,0.0005975054227747023
110,0.00018188606190960854
111,5.723864524043165e-05
112,1.8875452951760963e-05
113,9.19981861114502
114,0.07876430451869965
115,0.002739282324910164
116,0.016397463157773018
117,0.012357300147414207
118,0.0009038834250532091
119,0.00023719403543509543
120,5.847333886777051e-05
121,0.37139689922332764
122,0.2954724431037903
123,0.2134016901254654
124,3.067830801010132
125,0.22833850979804993
126,0.11887400597333908
127,0.09073688834905624
128,0.07175572216510773
129,0.057948753237724304
130,2.4506983757019043
131,0.03694748133420944
132,0.024497542530298233
133,0.01931300386786461
134,0.015315107069909573
135,0.012296869419515133
136,0.009971401654183865
137,0.008122161962091923
138,0.006621074862778187
139,0.00538988783955574
140,0.004376079887151718
141,0.0033916160464286804
142,0.0027299937792122364
143,0.0021874147932976484
144,1.2860804796218872
145,0.13239958882331848
146,0.03053108975291252
147,0.014137331396341324
148,0.009245095774531364
149,0.006897978018969297
150,0.005085054785013199
151,6.716487884521484
152,0.09586714208126068
153,0.2440396547317505
154,0.002942706923931837
155,0.0008397031924687326
156,0.00046167272375896573
157,2.1984167098999023
158,0.30909910798072815
159,0.03526083752512932
160,0.005039064213633537
161,0.0011520208790898323
162,0.0003313689958304167
163,0.00014251880929805338
164,0.6994077563285828
165,0.0036367163993418217
166,5.615712871076539e-05
167,2.252979902550578e-05
168,300.2853088378906
169,9.324006080627441
170,3.621844530105591
171,1.9030426740646362
172,1.2768580913543701
173,5706.056640625
174,39.02283477783203
175,2.1739628314971924
176,0.7527576684951782
177,0.43164896965026855
178,0.2980779707431793
179,2.1694560050964355
180,0.5820459723472595
181,0.22895501554012299
182,0.12706340849399567
183,0.08995544910430908
184,0.0707067921757698
185,0.05747545510530472
186,0.04719587415456772
187,0.038906704634428024
188,253.1544189453125
189,4.37498664855957
190,207.51910400390625
191,2.3804330825805664
192,0.7336085438728333
193,0.4611869752407074
194,2.6883792877197266
195,0.22124043107032776
196,0.19380828738212585
197,0.14287835359573364
198,0.12284208089113235
199,0.09688057005405426
200,0.08022645115852356
201,0.06974568217992783
202,1.5521355867385864
203,0.060088008642196655
204,0.038627367466688156
205,0.03144439682364464
206,0.4139922857284546
207,0.0446343719959259
208,0.013133596628904343
209,20.209270477294922
210,2.6010680198669434
211,1.6414976119995117
212,1.1306495666503906
213,0.8212239742279053
214,0.612924337387085
215,0.4633750915527344
216,0.3522723913192749
217,0.17452986538410187
218,0.133713036775589
219,0.06558845192193985
220,0.03763972967863083
221,0.028376024216413498
222,0.01596922054886818
223,0.008870167657732964
224,0.006578229833394289
225,0.004862592555582523
226,0.09184646606445312
227,0.024513304233551025
228,0.0014286801451817155
229,0.0007769404910504818
230,0.00037722542765550315
231,0.0001561143435537815
232,0.00011107086902484298
233,7.876832387410104e-05
234,3.9209131500683725e-05
235,2.7519670766196214e-05
236,1.3424038115772419e-05
237,6.462240435212152e-06
238,4.455188900465146e-06
239,2.103762881233706e-06
240,1.4388606359716505e-06
241,6.676689281448489e-07
242,202.8269805908203
243,41.1500129699707
244,1.229398250579834
245,0.14890660345554352
246,0.04736096411943436
247,0.016290590167045593
248,0.005489439703524113
249,6.392395496368408
250,0.02866193652153015
251,0.16084766387939453
252,0.002529356861487031
253,0.0006401853170245886
254,0.00017945126455742866
255,5.080529808765277e-05
256,1.3957434930489399e-05
257,3.7476070247066673e-06
258,72.39997863769531
259,0.7079399824142456
260,0.013277065940201283
261,444.2833251953125
262,3.9340884685516357
263,1.224794864654541
264,0.5663468837738037
265,0.2708362936973572
266,0.12976235151290894
267,0.06171756237745285
268,0.0289439894258976
269,0.013350948691368103
270,0.006047567818313837
271,0.0026868609711527824
272,0.0011692679254338145
273,0.0004977216594852507
274,0.00020704341295640916
275,8.414869080297649e-05
276,3.335268411319703e-05
277,1.2951313692610711e-05
278,0.5864697098731995
279,0.006677519530057907
280,0.00012410638737492263
281,255.52890014648438
282,1.4922878742218018
283,0.11223330348730087
284,0.033774517476558685
285,0.010646246373653412
286,0.0033215791918337345
287,0.0010165265994146466
288,0.00030391343170776963
289,8.849969890434295e-05
290,2.5089750124607235e-05
291,6.913348897796823e-06
292,1.8809241737471893e-06
